feat,importance
l_myers_s_original_dark_rum,1.6939201304327054e-05
l_naranja_orange_liqueur,3.547925342208795e-05
l_nassif_family_reserve_rum,0.0
l_natural_light_strawberry_lemonade_vodka_mini,0.0
l_ncnean_organic_single_malt_scotch_whisky,0.0
l_nd_essence_of_iowa_whiskey,2.4878061762818197e-09
l_nd_krupnik,0.0
l_nearest_green_tennessee_whiskey,0.0
l_nelson_bros_whiskey_reserve_bourbon,7.360433450235119e-09
l_nelson_bros_whiskey_cognac_cask,0.0
l_nelson_bros_whiskey_rye,0.0
l_nemiroff_honey_pepper_flavoured_vodka,0.0
l_new_amsterdam_100prf,1.227204086266165e-06
l_new_amsterdam_80prf,0.0015233484612014838
l_new_amsterdam_80prf_mini,5.7180322853217174e-05
l_new_amsterdam_apple,4.921916817404764e-06
l_new_amsterdam_coconut,1.1925533180228635e-05
l_new_amsterdam_gin,0.00015852602784283986
l_new_amsterdam_grapefruit,3.857121241692219e-05
l_new_amsterdam_grapefruit_mini,2.816172294220306e-07
l_new_amsterdam_heat_check,1.081400694303165e-05
l_new_amsterdam_lemon,7.581468774445845e-05
l_new_amsterdam_mango,3.1731174327744556e-06
l_new_amsterdam_mini_shrink_wrap,1.8794239806068337e-05
l_new_amsterdam_passion_fruit_flavored_vodka,1.4659139577767507e-05
l_new_amsterdam_passion_fruit_flavored_vodka_mini,0.0
l_new_amsterdam_peach,4.341375468101955e-05
l_new_amsterdam_peach_mini,1.1867076344379389e-07
l_new_amsterdam_pet,1.3460676917650638e-06
l_new_amsterdam_pineapple,3.218085918242855e-05
l_new_amsterdam_pineapple_mini,3.418670936187404e-07
l_new_amsterdam_pink_whitney,0.000258190840531548
l_new_amsterdam_pink_whitney_bucket_mini,1.4786520871454692e-05
l_new_amsterdam_pink_whitney_mini,5.2384953759892006e-05
l_new_amsterdam_pink_whitney_mini_clear_shrink,2.6282890221368565e-06
l_new_amsterdam_pink_whitney_pet,1.043129135969178e-08
l_new_amsterdam_raspberry,0.005666790435956943
l_new_amsterdam_red_berry,0.0020027323257605194
l_new_amsterdam_stratusphere_london_dry_gin,3.1418234860145294e-08
l_new_amsterdam_tangerine,3.840033224424174e-06
l_new_amsterdam_tangerine_mini,6.10819601113951e-07
l_new_amsterdam_watermelon,1.7053588355655079e-06
l_new_riff_bottled_in_bond_bourbon,0.0
l_new_riff_bottled_in_bond_rye,1.4386600970989064e-07
l_new_riff_bourbon_barreled_gin,0.0
l_nikka_coffey_gin,0.0
l_nikka_coffey_malt_whisky,0.0
l_nikka_days_japanese_whisky,2.935647928315037e-08
l_nikolai_vodka,0.00011165962601335251
l_nixta_corn_liqueur,4.7123498266466045e-09
l_no_3_london_dry_gin,0.0
l_noble_oak_double_oak_bourbon,3.8544160980211617e-07
l_nolets_reserve_gin,0.0
l_nolets_silver_gin,5.632959760393328e-06
l_nonino_amaro_quintessentia,5.248388908997956e-07
l_nonino_l_aperitivo,0.0
l_norseman_distillery_olympia_liqueur,0.0
l_norseman_distillery_yellowstone_liqueur,0.0
l_north_forty_peach_vodka,2.2891943035759716e-06
l_north_forty_raspberry_vodka,2.928725295896877e-07
l_north_forty_vanilla_vodka,0.0
l_north_forty_vodka,1.7116370109564197e-06
l_northern_light,2.4015338891018562e-11
l_nouvelle_orleans_absinthe,0.0
l_novaterra_organic_vodka,0.0
l_novo_fogo_barrel_aged_cachaca,0.0
l_novo_fogo_chameleon_cachaca,0.0
l_novo_fogo_silver_cacha_a,1.5768827449784164e-06
l_novo_fogo_tanager_cachaca,0.0
l_nuestra_soledad_santiago_matatlan,0.0
l_nueveuno_anejo_organic,0.0
l_nueveuno_blanco_organic,0.0
l_nueveuno_reposado_organic,0.0
l_number_juan_tequila_blanco,0.0
l_number_juan_tequila_reposado,0.0
l_numbskull_mint_chocolate_whiskey,0.0
l_nuvo_liqueur,0.0
l_nux_alpina,0.0
l_o_sullivans_irish_cream,0.0
l_oak_eden_bourbon_spire,6.787810662297538e-11
l_oak_eden_reserve_series_bourbon_amburana,1.8307464566301068e-09
l_oak_eden_wheat_honey,3.896116968565581e-11
l_oak_park_reserve,0.0
l_oban_single_malt_scotch_14yr,2.9859824330636547e-05
l_ocean_organic_vodka,1.6464882622441676e-07
l_octopus_japanese_whisky,5.602321953642051e-07
l_oid_ezra_7yr_rye,5.844757543387832e-06
l_ojo_de_tigre_artisanal_mezcal,0.0
l_okoboji_vodka,0.0
l_old_48_bourbon,0.0
l_old_camp_peach_pecan_whiskey,1.6410804506364786e-07
l_old_camp_wolf_moon_whiskey,2.9197420226193354e-07
l_old_charter_8_bourbon,0.0
l_old_charter_8_bourbon_pet,6.234363931644344e-11
l_old_charter_8yr_bourbon,0.0
l_old_crow,0.00015820617018729805
l_old_crow_pet,1.4063241139401501e-05
l_old_elk_10yr_wheat_whiskey,0.0
l_old_elk_8yr_wheated_bourbon,0.0
l_old_elk_blended_straight_bourbon,3.468926226843138e-08
l_old_elk_cigar_cut_island_blend,0.0
l_old_elk_cognac_finished_wheat_whiskey,5.998828787089237e-08
l_old_elk_double_wheat_straight_whiskey,0.0
l_old_elk_four_grain_straight_bourbon_whiskey,0.0
l_old_elk_wheat_bourbon,1.0139221913497859e-07
l_old_elk_wheat_n_rye,0.0
l_old_elk_wheated_bourbon_single_barrel_buy_the_barrel,0.0
l_old_ezra_7yr,6.437883847057168e-09
l_old_ezra_rye_single_barrel_btb,1.2793550100883293e-05
l_old_fitzgerald_10_yr_decanter,7.672387652382536e-07
l_old_fitzgerald_8_yr_bib_decanter,5.692140763178734e-09
l_old_forester_100prf,0.0
l_old_forester_1870_whisky_row_series,0.00013149552665645038
l_old_forester_1897_whisky_row_series,2.6901924581872936e-07
l_old_forester_1910,8.111148945991544e-08
l_old_forester_1920,1.8710463206037375e-08
l_old_forester_1924_whiskey_row_series,3.5588684810569605e-07
l_old_forester_bourbon_86prf,0.0015124231919396449
l_old_forester_mint_julep,5.151956613941417e-08
l_old_forester_rye_100prf,0.0
l_old_forester_signature_100prf_bourbon,3.443348222807137e-05
l_old_forester_single_barrel_barrel_proof_barrel_buy,1.004055163672209e-08
l_old_forester_statesman,3.409570040414204e-07
l_old_grand_dad_114prf,6.444922662517511e-06
l_old_grand_dad_100prf_bond_bourbon_4yr,2.7418074430997086e-05
l_old_louisville_whiskey_co_straight_bourbon,1.0626219197488627e-08
l_old_monk_xxx_rum,5.056119227348951e-05
l_old_overholt_rye,1.5967428913449853e-05
l_old_pulteney_12yr_single_malt_scotch,0.0
l_old_pulteney_single_malt_scotch_15yr,0.0
l_old_smuggler_scotch_pet,1.857628189617946e-05
l_old_st_nicks_egg_nog,0.0
l_old_tub,7.466371535848662e-08
l_ole_smoky_apple_pie_moonshine_70prf,9.680597331983982e-05
l_ole_smoky_apple_pie_moonshine_70prf_mini,2.5192235767534018e-05
l_ole_smoky_banana_pudding_cream_moonshine,2.7355507769524057e-05
l_ole_smoky_banana_pudding_cream_moonshine_mini,3.5340433888576037e-06
l_ole_smoky_banana_whiskey,1.6211230643228572e-06
l_ole_smoky_blackberry_moonshine,3.6617177112869587e-06
l_ole_smoky_blackberry_moonshine_mini,2.967678803191286e-06
l_ole_smoky_blackberry_whiskey,4.323228197508818e-05
l_ole_smoky_blended_whiskey,0.0
l_ole_smoky_blue_flame_moonshine_mini,2.5974690870956845e-06
l_ole_smoky_bourbon_ball_cream_whiskey,2.234707853937386e-05
l_ole_smoky_butter_pecan_moonshine,1.2368246029939769e-05
l_ole_smoky_butter_pecan_moonshine_mini,1.7686001267352115e-05
l_ole_smoky_cherry_moonshine,2.643846549318933e-05
l_ole_smoky_chocolate_peanut_butter_cream_moonshine,1.3946328043166431e-05
l_ole_smoky_cinnamon_whiskey,1.9547242223900973e-06
l_ole_smoky_cookie_dough_whiskey,6.665170945573366e-05
l_ole_smoky_cookies_and_cream,1.177449006808061e-05
l_ole_smoky_cookies_and_cream_mini,3.2490364066993336e-06
l_ole_smoky_hot_spicy_moonshine_pickles,2.8809698084111233e-06
l_ole_smoky_hunch_punch_moonshine,0.0
l_ole_smoky_hunch_punch_moonshine_mini,4.183400711812997e-05
l_ole_smoky_key_lime_cream_moonshine,7.133013457661657e-07
l_ole_smoky_mango_habanero_whiskey,5.0310132933529044e-05
l_ole_smoky_mango_habanero_whiskey_mini,2.8742394326349197e-09
l_ole_smoky_mint_chocolate_chip_cream_whiskey,9.646173723430516e-05
l_ole_smoky_mint_chocolate_chip_cream_whiskey_mini,0.00010136982270726285
l_ole_smoky_moonshine_pineapples,6.239358708375612e-07
l_ole_smoky_mountain_java_cream_moonshine,2.4445381825360747e-11
l_ole_smoky_mountain_java_cream_moonshine_use_code_80374,1.0692267505997974e-08
l_ole_smoky_mountain_java_moonshine_mini,1.3575765377938112e-05
l_ole_smoky_orange_shinesicle_moonshine,2.8464577633134106e-06
l_ole_smoky_orange_shinesicle_moonshine_mini,1.3585126373509974e-05
l_ole_smoky_peach_whiskey,3.0380091033450997e-05
l_ole_smoky_peach_whiskey_mini,2.9746942727325163e-06
l_ole_smoky_peaches_moonshine,2.7095040874458038e-06
l_ole_smoky_peanut_butter_whiskey,3.908554330083457e-05
l_ole_smoky_peanut_butter_whiskey_mini,1.7031574727370861e-06
l_ole_smoky_pecan_whiskey,3.130884027488371e-07
l_ole_smoky_peppermint_moonshine,1.5357509065733962e-09
l_ole_smoky_peppermint_moonshine_mini,0.0
l_ole_smoky_pickles_moonshine,3.5593985371348233e-06
l_ole_smoky_pumpkin_spice_cream_moonshine,0.00016243998345125666
l_ole_smoky_root_beer_whiskey,4.347770659380627e-05
l_ole_smoky_salty_caramel_whiskey,0.0007456752936311818
l_ole_smoky_salty_caramel_whiskey_mini,7.463220183838942e-06
l_ole_smoky_salty_watermelon_whiskey,0.00032455364681267617
l_ole_smoky_shine_nog_mini,1.3735112384452183e-05
l_ole_smoky_shine_nog_moonshine,7.6946546782018e-06
l_ole_smoky_snickerdoodle_cream_moonshine,1.490698361356727e-05
l_ole_smoky_some_beach_cream_moonshine,1.688550800324482e-05
l_ole_smoky_sour_apple_moonshine,2.712764282615037e-07
l_ole_smoky_sour_razzin_berry_moonshine,7.977804917043708e-07
l_ole_smoky_sour_watermelon_moonshine,1.164152307553247e-06
l_ole_smoky_strawberry_moonshine,0.0
l_ole_smoky_tennessee_mud_whiskey,8.958298094283649e-08
l_ole_smoky_tennessee_salty_watermelon_whiskey_mini,3.279989133775343e-06
l_ole_smoky_white_chocolate_strawberry_cream,4.5044420059697174e-05
l_ole_smoky_white_chocolate_strawberry_moonshine_mini,6.822408709837039e-05
l_ole_smoky_white_lightnin,1.1166569982622035e-05
l_ollitas_blanco_tequila,6.978378221801555e-06
l_ollitas_cristalino_tequila,1.6573693229817364e-10
l_ollitas_reposado_tequila,2.6878116968902233e-09
l_olmeca_altos_anejo,1.8767340895675164e-06
l_olmeca_altos_margarita_rtd,5.670051385406141e-05
l_olmeca_altos_plata,0.00014909016759369288
l_olmeca_altos_reposado,6.559807884846713e-05
l_olmeca_altos_strawberry_margarita_rts,6.299458967732721e-06
l_on_the_rocks_blue_hawaiian,4.739992190898603e-06
l_on_the_rocks_cocktails_basil_hayden_dark_rye_manhattan,8.377059724503937e-06
l_on_the_rocks_cocktails_cruzan_daiquiri,5.761203119569838e-07
l_on_the_rocks_cocktails_cruzan_mai_tai,4.936494772281153e-06
l_on_the_rocks_cocktails_effen_cosmopolitan,8.915070164187601e-05
l_on_the_rocks_cocktails_effen_cosmopolitan_pet,3.910972163451895e-06
l_on_the_rocks_cocktails_espresso_martini,2.9132463286212096e-05
l_on_the_rocks_cocktails_espresso_martini_pet,0.0
l_on_the_rocks_cocktails_hornitos_margarita,2.583889659137944e-05
l_on_the_rocks_cocktails_hornitos_margarita_pet,7.907940314024489e-06
l_on_the_rocks_cocktails_knob_creek_bourbon_old_fashioned,8.521194382761015e-06
l_on_the_rocks_cocktails_knob_creek_old_fashioned_pet,0.0
l_on_the_rocks_cocktails_larios_aviation,4.7393453530178954e-06
l_on_the_rocks_cocktails_tres_gen_jalapeno_pineapple_margarita,6.928363024621756e-06
l_on_the_rocks_effen_cosmopolitan,1.597799715505895e-05
l_on_the_rocks_espresso_martini,1.30022052501619e-05
l_on_the_rocks_hornitos_margarita,2.710670725437996e-06
l_on_the_rocks_knob_creek_old_fashioned,0.0005460360030248542
l_on_the_rocks_midori_sour,1.7311672448686758e-07
l_on_the_rocks_spiced_pear_whiskey_sour,2.159775036766347e-06
l_on_the_rocks_strawberry_daiquiri,0.003119425987019172
l_on_the_rocks_tres_gen_jalapeno_pineapple_margarita_pet,0.0
l_on_the_rocks_tres_generaciones_jalapeno_pineapple_margarita,1.1506886828708347e-05
l_on_the_rocks_white_negroni,2.421146308905545e-09
l_opulent_vodka,0.0
l_oregon_spirit_distillers_straight_american_rye_whiskey,1.1163491175036964e-07
l_orphan_barrel_woven_honor_18_yo,3.053558719720074e-06
l_ouzo_12,0.0
l_p31,0.0
l_paddy_old_irish_whiskey,1.7851849402371233e-05
l_padrecito,0.0
l_palo_viejo_white,0.0
l_pama_pomegranate_liqueur,0.00034315295075052545
l_pampero_aniversario,0.0
l_pantalones_tequila_anejo,1.8758157766511242e-11
l_pantalones_tequila_blanco,2.989804913469504e-10
l_pantalones_tequila_reposado,9.049803574606669e-08
l_paolucci_amaro_ciociaro,0.0
l_papas_pilar_blonde_rum,0.0
l_papas_pilar_dark_rum,0.0
l_papas_pilar_sherry_finish,0.0
l_paramount_amaretto,0.00032927036957419443
l_paramount_apricot_brandy,3.8069180544432084e-05
l_paramount_blackberry_brandy,5.88049996568747e-05
l_paramount_blue_curacao,1.6151983920060378e-06
l_paramount_cherry_brandy,3.95672413817632e-06
l_paramount_creme_de_cacao_dark,8.06127998696726e-07
l_paramount_creme_de_cacao_white,7.982337321405525e-06
l_paramount_creme_de_menthe_green,5.155331916004752e-06
l_paramount_gin,4.7306219160126744e-05
l_paramount_gold_rum,0.00015493683618113537
l_paramount_gold_rum_pet,2.0870919320981816e-05
l_paramount_long_island_iced_tea,2.801233227060844e-06
l_paramount_peach_brandy,4.4206362912813804e-07
l_paramount_peach_schnapps,2.6622990977160896e-06
l_paramount_peppermint_schnapps,0.00016607155894316433
l_paramount_peppermint_schnapps_pet,1.6323452126247627e-05
l_paramount_sloe_gin,9.78416947759899e-07
l_paramount_strawberry_schnapps,4.443272211300118e-05
l_paramount_triple_sec,1.810575154723007e-05
l_paramount_vodka,2.4393022495406655e-06
l_paramount_white_rum,0.00831739128853825
l_paramount_white_rum_pet,5.949610036964684e-06
l_paranubes,0.0
l_parce_rum_12yr,0.0
l_parce_rum_8yr,0.0
l_parce_rum_brothers_blend,0.0
l_parrot_bay_coconut,5.409839732892853e-05
l_parrot_bay_key_lime,1.0133278869996002e-09
l_parrot_bay_strawberry,4.545474370955563e-06
l_parrot_bay_variety_pack_mini,8.576096969853265e-10
l_partida_anejo_tequila,0.0
l_partida_blanco_tequila,8.253326059303474e-08
l_partida_reposada_tequila,9.032189093084755e-08
l_partida_reposado_tequila,0.0
l_party_horses_basel_banana_mini,0.0
l_party_horses_pony_punch_mini,5.148338613293151e-07
l_party_horses_silly_fun_filly_mini,1.2087084068872818e-07
l_party_horses_sinister_cinnamon_mini,0.0
l_party_horses_variety_pack_mini,8.848016222641917e-08
l_pasote_anejo_tequila,0.0
l_pasote_blanco_tequila,0.0
l_pasote_reposado_tequila,0.0
l_patron_anejo,1.819300468752178e-05
l_patron_anejo_100ml,9.831325847752023e-09
l_patron_anejo_200ml,7.687038438018934e-07
l_patron_anejo_mini,4.2108399942822726e-08
l_patron_cristalino,6.931921251868907e-06
l_patron_el_alto,2.8619532215947723e-09
l_patron_el_cielo,6.708109410431373e-07
l_patron_extra_anejo,5.086098384927664e-07
l_patron_reposado,2.4638282265856773e-05
l_patron_reposado_100ml,2.430005898065409e-05
l_patron_reposado_200ml,5.0099063745559955e-06
l_patron_reposado_barrel_select_longhorn,3.9761321529090846e-06
l_patron_reposado_mini,3.1168222071326684e-05
l_patron_reposado_w_2_rock_glasses,4.082181233884023e-08
l_patron_silver,0.0008729743229205385
l_patron_silver_100ml,1.8258642097560763e-05
l_patron_silver_mini,2.241387373439991e-05
l_patron_silver_tequila_limited_edition,8.348625673008167e-12
l_patron_silver_w_2_highball_glasses,5.799472137012856e-07
l_patron_xo_cafe,4.9051590960902035e-05
l_paul_john_christmas_2023,0.0
l_paul_john_nirvana,0.0
l_paul_masson_apple_grande_amber_brandy,2.0866963212661418e-07
l_paul_masson_coconut_grande_amber_brandy,0.0
l_paul_masson_fruit_punch_grande_amber_brandy,1.8538649092051834e-07
l_paul_masson_grande_amber_brandy_vs,0.0004461402595012994
l_paul_masson_grande_amber_brandy_vs_mini,6.807937901669775e-07
l_paul_masson_grande_amber_brandy_vsop,8.4939328067415e-07
l_paul_masson_grande_amber_coconut_brandy,0.0
l_paul_masson_grande_amber_fruit_punch_brandy,0.0
l_paul_masson_grande_amber_red_berry_brandy,0.0
l_paul_masson_grande_amber_watermelon_brandy,0.0
l_paul_masson_grape_grande_amber_brandy,3.043804352743923e-08
l_paul_masson_ice_brandy,0.0
l_paul_masson_peach_grande_amber_brandy,3.715405258407781e-05
l_paul_masson_pineapple_grande_amber_brandy,0.0
l_paul_masson_red_berry_grande_amber,8.147112584096879e-08
l_paul_masson_watermelon_grande_amber_brandy,6.227376036880762e-08
l_pearl_blueberry,0.00010828302260037821
l_pearl_cucumber,2.1894518291140807e-05
l_pearl_peach,2.0585278359620788e-09
l_pearl_pet,3.4317600915976904e-08
l_pearl_plum,2.3365190312541178e-07
l_pearl_pomegranate,2.0718827399961435e-06
l_pearl_strawberry_basil,0.0
l_pearl_vanilla_bean,4.401075419045081e-05
l_pearl_vodka_black,0.0
l_peerless_high_rye_kentucky_straight_bourbon_whiskey,0.0
l_peerless_single_barrel_selection_kentucky_straight_bourbon_w,0.0
l_peerless_small_batch_kentucky_straight_bourbon_whiskey,6.847157430576131e-06
l_penderyn_celt,0.0
l_penderyn_legend,0.0
l_penderyn_myth,0.0
l_penderyn_sherrywood_single_malt_welsh_whisky,0.0
l_penderyn_single_malt_welsh_why,0.0
l_pendleton_1910,1.1886818986325286e-05
l_pendleton_canadian_whiskey,2.249285463007498e-05
l_pendleton_canadian_whiskey_w_belt_buckle,0.0
l_pendleton_directors_reserve,3.165613003210032e-05
l_pendleton_midnight,1.5343001889519042e-06
l_pendleton_original_mini,1.2380865821695956e-06
l_pendleton_vikings,7.067102442391947e-07
l_penelope_architect_bourbon_french_oak_stave_finish,4.318128016056292e-05
l_penelope_architect_bourbon_private_barrel_intense_stave_bu,0.0
l_penelope_barrel_strength,4.587818103757698e-06
l_penelope_bourbon_toasted_barrel_finish,8.046622637733725e-06
l_penelope_bourbon_toasted_barrel_finish_use_code_21065,0.0
l_penelope_bourbon_toasted_finish_private_barrel_buy_the_bar,0.0
l_penelope_estate_collection_private_select_9yr,3.134056900342693e-06
l_penelope_four_grain_straight_bourbon,5.234456103649658e-06
l_penelope_rio,1.2161077046744738e-06
l_penelope_rose_cask_finish,5.474530254004845e-05
l_penelope_toasted_rye_barrel_finish,4.834526403152161e-06
l_penelope_valencia_cask_finish,1.8713722941032052e-07
l_pennsylvania_dutch_bourbon_cream,5.471564685027761e-06
l_pennsylvania_dutch_egg_nog,2.1317259919504264e-05
l_pennsylvania_dutch_peppermint_bark,3.4478756348342423e-06
l_pennsylvania_dutch_pumpkin_cream,3.479541164778796e-06
l_pennsylvania_dutch_salted_caramel,3.045297586963379e-09
l_pennsylvania_dutch_strawberries_cream,0.0
l_pernod_d_absinthe,0.0
l_peychauds_aperitivo,8.708302261239037e-08
l_pga_championship_lemonade_moonshine,0.0
l_phantom_v_distilling_butterscotch,0.0
l_phantom_v_distilling_cherry,1.7357114810180179e-06
l_phantom_v_distilling_cran_raz,0.0
l_phantom_v_distilling_peach_orchard_recipe_5,0.0
l_phantom_v_distilling_spirited_apple_orchard,4.536520579661126e-10
l_phantom_v_old_fashioned_oatmeal_cookie,0.0
l_phillips_blackberry_brandy,1.1720833342184723e-06
l_phillips_blackberry_fl_brandy,0.0
l_phillips_gin,0.0016668193511636222
l_phillips_lime_vodka,1.688339848222395e-05
l_phillips_root_beer_schnapps,5.334099686357737e-05
l_phillips_vodka,0.0003668073093436965
l_phillips_white_rum,1.062912105765173e-05
l_piggyback_rye_stake_f1_team_edition,0.0
l_piggyback_rye_w_pour_snout,2.4748137324712567e-08
l_pimms_cup_no_1,2.559691035057517e-05
l_pinaq_blue,0.0
l_pinaq_colada,2.9263654144728267e-08
l_pinaq_original_passion_fruit,0.0
l_pinaq_rose,2.1856856027560504e-09
l_pink_lemonade_infused_tequila,0.0
l_pinnacle,7.042354779529433e-05
l_pinnacle_gin,0.0
l_pinnacle_whipped,0.00012029608590856313
l_plantation_rum_barbados_extra_old_20yr,0.0
l_planters_pride,0.0
l_platinum_10x_vodka,4.024516646051586e-05
l_platinum_7x_vodka,0.00017911609622322703
l_platinum_7x_vodka_mini,6.386826162249831e-06
l_platinum_7x_vodka_pet,6.8174327220240685e-06
l_platte_valley_corn_jugs,0.0
l_plow_point_small_batch_whiskey,0.0
l_plymouth_gin,6.119609556357332e-06
l_plymouth_navy_strength_gin,0.0
l_plymouth_sloe_gin,0.0
l_podrum_pevac_medena_honey_spirit,5.4388697176992614e-08
l_podrum_pevac_zuta_dunja_quince_brandy,7.527882861711768e-07
l_polugar_no_4_honey_allspice,0.0
l_polugar_wheat,0.0
l_popov_100prf,0.0
l_popov_80prf,4.169462208388353e-05
l_popov_80prf_pet,6.013243807562854e-07
l_port_askaig_110prf,0.0
l_port_askaig_8yr,0.0
l_powers_gold_irish_whiskey,3.881353998179376e-07
l_powers_john_lane,0.0
l_powers_rye_irish_whiskey,5.638362911243045e-07
l_powers_three_swallow,0.0
l_prairie_fire,0.00012088599309827196
l_prairie_fire_hot_cinnamon_flavored_whiskey,1.9685918432566496e-07
l_prairie_fire_mini,1.8992260564535335e-05
l_prairie_organic_cucumber_vodka,1.3399287632437245e-06
l_prairie_organic_gin,6.435826577970485e-08
l_prairie_organic_vodka,8.066968769060922e-06
l_praline_liqueur,0.0
l_pralines_cream,4.3799428082227656e-10
l_presidente_grape_brandy_pedro_domecq,2.8049523129687703e-06
l_private_first_class,2.210647860758368e-05
l_proper_no_twelve,2.0886720690904744e-05
l_proper_no_twelve_apple,5.489755481700175e-06
l_proper_no_twelve_w_50ml_apple,3.101152836245313e-06
